,Unnamed: 0,League,Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,Address,Date
3144,3144,LCK,2017,Summer,Season,JAG,1,0,ROX,29,ikssu,Jayce,UmTi,Graves,Kuzan,Galio,Teddy,Xayah,SnowFlower,Rakan,Shy,Kennen,Seonghwan,Nidalee,Mickey,Cassiopeia,Sangyoon,Ashe,Key,Brand,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250245?gameHash=577a1a20ec7431bb,6/1/2017
3145,3145,LCK,2017,Summer,Season,AFs,1,0,kt,41,MaRin,JarvanIV,Spirit,Elise,Kuro,Galio,Kramer,Ashe,TusiN,Karma,Smeb,Gragas,Score,LeeSin,Pawn,Corki,Deft,Varus,Mata,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250398?gameHash=38a82a1927e62e70,6/3/2017
3146,3146,LCK,2017,Summer,Season,kt,1,0,AFs,30,Smeb,JarvanIV,Score,Elise,Pawn,Orianna,Deft,Ashe,Mata,Thresh,MaRin,Kennen,Spirit,Graves,Kuro,Taliyah,Kramer,Varus,TusiN,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250411?gameHash=83a3885161eadf22,6/3/2017
3147,3147,LCK,2017,Summer,Season,AFs,0,1,kt,30,MaRin,Fiora,Spirit,Elise,Kuro,Kassadin,Kramer,Ashe,TusiN,Karma,Smeb,Kennen,Score,Gragas,Pawn,Galio,Deft,Varus,Mata,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250412?gameHash=91ab710363138240,6/3/2017
3148,3148,LCK,2017,Summer,Season,ROX,1,0,SSG,29,Lindarang,JarvanIV,Seonghwan,Graves,Mickey,Syndra,Sangyoon,Xayah,Key,Blitzcrank,CuVee,Kled,Ambition,LeeSin,Crown,Taliyah,Ruler,Varus,CoreJJ,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250438?gameHash=ebb2a5daca8432a9,6/3/2017
3149,3149,LCK,2017,Summer,Season,SSG,1,0,ROX,36,CuVee,Kled,Ambition,Gragas,Crown,Syndra,Ruler,Varus,CoreJJ,Karma,Lindarang,Rumble,Seonghwan,LeeSin,Mickey,Jayce,Sangyoon,Xayah,Key,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250440?gameHash=2e5b4663cd30dc41,6/3/2017
3150,3150,LCK,2017,Summer,Season,ROX,0,1,SSG,27,Lindarang,Jayce,Seonghwan,Graves,Mickey,Taliyah,Sangyoon,Xayah,Key,Rakan,CuVee,Gragas,Ambition,Khazix,Crown,Karma,Ruler,Ashe,CoreJJ,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250447?gameHash=e4d1ce6cb377fd86,6/3/2017
3151,3151,LCK,2017,Summer,Season,MVP,0,1,EEW,29,ADD,Kennen,Beyond,Ivern,Ian,Anivia,MaHa,Xayah,Max,Bard,Helper,Rumble,Malrang,LeeSin,Cepted,Cassiopeia,Deul,Caitlyn,Comeback,Galio,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250503?gameHash=71bed22c0e7d9371,6/4/2017
3152,3152,LCK,2017,Summer,Season,bbq,0,1,SKT,25,Crazy,Kennen,Bless,Khazix,Tempt,Kassadin,Ghost,Xayah,Totoro,Braum,Huni,Lucian,Peanut,Graves,Faker,Taliyah,Bang,Varus,Wolf,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250504?gameHash=805db5abd1aac9ad,6/4/2017
3153,3153,LCK,2017,Summer,Season,SKT,1,0,bbq,32,Huni,Rumble,Peanut,RekSai,Faker,Galio,Bang,Ashe,Wolf,Karma,Crazy,Sejuani,Bless,Khazix,Tempt,Corki,Ghost,Varus,Totoro,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250523?gameHash=6cd8373f92e5770c,6/4/2017
3154,3154,LCK,2017,Summer,Season,AFs,1,0,SSG,34,MaRin,Renekton,Spirit,LeeSin,Kuro,Galio,Kramer,Caitlyn,TusiN,TahmKench,CuVee,Gragas,Ambition,Graves,Crown,Viktor,Ruler,Ashe,CoreJJ,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250594?gameHash=76aa9fa792379148,6/6/2017
3155,3155,LCK,2017,Summer,Season,SSG,1,0,AFs,38,CuVee,Kled,Ambition,Gragas,Crown,Viktor,Ruler,Varus,CoreJJ,Karma,MaRin,Kennen,Spirit,Graves,Kuro,Galio,Kramer,Ashe,TusiN,Nami,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250606?gameHash=70a4aaf391ca0810,6/6/2017
3156,3156,LCK,2017,Summer,Season,AFs,0,1,SSG,44,MaRin,Renekton,Spirit,LeeSin,Kuro,Galio,Kramer,Kalista,TusiN,Braum,CuVee,Kennen,Ambition,Gragas,Crown,Viktor,Ruler,Ashe,CoreJJ,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250609?gameHash=53d6f117165335d5,6/6/2017
3157,3157,LCK,2017,Summer,Season,ROX,0,1,kt,38,Lindarang,Galio,Mightybear,Graves,Mickey,Ahri,Sangyoon,Caitlyn,Key,Braum,Smeb,Shen,Score,LeeSin,Pawn,Orianna,Deft,Kalista,Mata,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250611?gameHash=d25d6fb9131ebaa1,6/6/2017
3158,3158,LCK,2017,Summer,Season,kt,0,1,ROX,34,Smeb,Kled,Score,LeeSin,Pawn,Ahri,Deft,Varus,Mata,Thresh,Lindarang,Shen,Mightybear,Graves,Mickey,Orianna,Sangyoon,Kalista,Key,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250619?gameHash=6895e612786d4bbe,6/6/2017
3159,3159,LCK,2017,Summer,Season,ROX,0,1,kt,41,Lindarang,Gragas,Mightybear,Ivern,Mickey,Orianna,Sangyoon,Caitlyn,Key,Blitzcrank,Smeb,JarvanIV,Score,Graves,Pawn,Viktor,Deft,Sivir,Mata,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250623?gameHash=40ca1c24ca5b72aa,6/6/2017
3160,3160,LCK,2017,Summer,Season,JAG,1,0,EEW,40,SoHwan,JarvanIV,UmTi,LeeSin,Kuzan,Taliyah,Teddy,Caitlyn,SnowFlower,Karma,Helper,Fiora,Malrang,Graves,Cepted,Orianna,Deul,Ashe,Comeback,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250653?gameHash=954628cd4c5b8388,6/7/2017
3161,3161,LCK,2017,Summer,Season,EEW,0,1,JAG,30,Helper,Gragas,Malrang,Rengar,Cepted,Galio,Deul,Xayah,Comeback,Rakan,SoHwan,JarvanIV,UmTi,LeeSin,Kuzan,Orianna,Teddy,Ashe,SnowFlower,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250658?gameHash=ca0a75112749cf04,6/7/2017
3162,3162,LCK,2017,Summer,Season,SKT,0,1,LZ,37,Huni,Galio,Peanut,Graves,Faker,Cassiopeia,Bang,Varus,Wolf,Lulu,Khan,Renekton,Cuzz,Khazix,Bdd,Taliyah,PraY,Ashe,GorillA,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/240667?gameHash=23e85b85492055aa,6/7/2017
3163,3163,LCK,2017,Summer,Season,LZ,0,1,SKT,35,Khan,Cassiopeia,Cuzz,Khazix,Bdd,Zed,PraY,Ashe,GorillA,Thresh,Huni,Kennen,Blank,Gragas,Faker,Taliyah,Bang,Varus,Wolf,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/240685?gameHash=3d1c605ddd7f3b9c,6/7/2017
3164,3164,LCK,2017,Summer,Season,SKT,1,0,LZ,55,Huni,Rumble,Blank,Elise,Faker,Taliyah,Bang,Varus,Wolf,Lulu,Khan,Fiora,Cuzz,LeeSin,Bdd,Kassadin,PraY,Xayah,GorillA,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/240691?gameHash=4bd1efe5a6ba11f1,6/7/2017
3165,3165,LCK,2017,Summer,Season,MVP,0,1,SSG,37,ADD,Rumble,Beyond,JarvanIV,Ian,Orianna,MaHa,Jhin,Max,Galio,CuVee,Kled,Ambition,Gragas,Crown,Taliyah,Ruler,Varus,CoreJJ,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250720?gameHash=70d518405224c586,6/8/2017
3166,3166,LCK,2017,Summer,Season,SSG,1,0,MVP,38,CuVee,JarvanIV,Ambition,Khazix,Crown,Syndra,Ruler,Jhin,CoreJJ,TahmKench,ADD,Renekton,Beyond,Gragas,Ian,Orianna,MaHa,Ashe,Max,Zilean,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250725?gameHash=36fbf77f2e9f424b,6/8/2017
3167,3167,LCK,2017,Summer,Season,AFs,1,0,bbq,27,MaRin,Gragas,Spirit,Khazix,Kuro,Syndra,Kramer,Kalista,TusiN,Braum,Crazy,Kennen,Bless,Rengar,Tempt,Vladimir,Ghost,Ashe,Totoro,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250733?gameHash=29db5e5edccea626,6/8/2017
3168,3168,LCK,2017,Summer,Season,bbq,1,0,AFs,57,Crazy,Jayce,Bless,LeeSin,Tempt,Taliyah,Ghost,Xayah,Totoro,Blitzcrank,MaRin,Rumble,Spirit,Olaf,Kuro,Galio,Kramer,Caitlyn,TusiN,Nunu,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250740?gameHash=2746e0ef92da355f,6/8/2017
3169,3169,LCK,2017,Summer,Season,AFs,1,0,bbq,40,MaRin,Rumble,Spirit,LeeSin,Kuro,Galio,Kramer,Ashe,TusiN,Braum,Crazy,Sejuani,Bless,Khazix,Tempt,Azir,Ghost,Varus,Totoro,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250743?gameHash=808494802307a536,6/8/2017
3170,3170,LCK,2017,Summer,Season,JAG,0,1,LZ,41,ikssu,Kled,UmTi,JarvanIV,Kuzan,Syndra,Teddy,Caitlyn,SnowFlower,TahmKench,Khan,Gragas,Cuzz,Khazix,Bdd,Leblanc,PraY,Ashe,GorillA,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250860?gameHash=cdb1997fc4bad3fd,6/10/2017
3171,3171,LCK,2017,Summer,Season,LZ,0,1,JAG,33,Rascal,Rumble,Cuzz,Elise,Bdd,Zed,PraY,Varus,GorillA,Karma,ikssu,Sejuani,UmTi,LeeSin,Kuzan,Orianna,Teddy,Ashe,SnowFlower,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250883?gameHash=e3fc7e987e4506d9,6/10/2017
3172,3172,LCK,2017,Summer,Season,JAG,1,0,LZ,37,ikssu,Kled,UmTi,Graves,Kuzan,Galio,Teddy,Caitlyn,SnowFlower,Braum,Khan,JarvanIV,Cuzz,Gragas,Bdd,Taliyah,PraY,Ashe,GorillA,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250885?gameHash=146e885ad8c0b88c,6/10/2017
3173,3173,LCK,2017,Summer,Season,SKT,1,0,EEW,43,Untara,Rumble,Blank,Khazix,Faker,Galio,Bang,Varus,Wolf,Karma,Helper,JarvanIV,Malrang,Olaf,Cepted,Lucian,Deul,Ziggs,Comeback,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250898?gameHash=c20375d2ec4371b8,6/10/2017
3174,3174,LCK,2017,Summer,Season,EEW,0,1,SKT,23,Helper,JarvanIV,Malrang,Khazix,Cepted,Viktor,Deul,Caitlyn,Comeback,Thresh,Untara,Rumble,Blank,LeeSin,Faker,Cassiopeia,Bang,Ashe,Wolf,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250910?gameHash=9d854eea3358b7e2,6/10/2017
3175,3175,LCK,2017,Summer,Season,bbq,0,1,ROX,35,Crazy,Rumble,Bless,LeeSin,Tempt,Taliyah,Ghost,Varus,Totoro,Zyra,Lindarang,Kled,Mightybear,Gragas,Mickey,Galio,Sangyoon,Caitlyn,Key,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250969?gameHash=7a9cc8c9cc2f7178,6/11/2017
3176,3176,LCK,2017,Summer,Season,ROX,1,0,bbq,31,Lindarang,Kled,Mightybear,RekSai,Mickey,Taliyah,Sangyoon,Caitlyn,Key,Thresh,Crazy,Rumble,Bless,LeeSin,Tempt,Leblanc,Ghost,Varus,Totoro,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250976?gameHash=c2abcbb6907d83a0,6/11/2017
3177,3177,LCK,2017,Summer,Season,kt,1,0,MVP,28,Smeb,Rumble,Score,Khazix,Pawn,Galio,Deft,Caitlyn,Mata,Braum,ADD,JarvanIV,Beyond,Graves,Ian,Karma,MaHa,Xayah,Max,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250977?gameHash=b77a1dd54cadb137,6/11/2017
3178,3178,LCK,2017,Summer,Season,MVP,0,1,kt,41,ADD,Sion,Beyond,Zac,Ian,Taliyah,MaHa,Kalista,Max,Braum,Smeb,Kennen,Score,Elise,Pawn,Viktor,Deft,KogMaw,Mata,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/250994?gameHash=bbbac7d602ce1c71,6/11/2017
3179,3179,LCK,2017,Summer,Season,kt,1,0,JAG,30,Smeb,Renekton,Score,Graves,Pawn,Galio,Deft,Varus,Mata,Lulu,SoHwan,Fiora,UmTi,Gragas,Kuzan,Viktor,Teddy,Caitlyn,SnowFlower,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270019?gameHash=d289f98ad7f58c45,6/13/2017
3180,3180,LCK,2017,Summer,Season,JAG,0,1,kt,37,ikssu,Kled,UmTi,Graves,Kuzan,Vladimir,Teddy,Xayah,SnowFlower,Rakan,Smeb,Rumble,Score,Olaf,Pawn,Syndra,Deft,Varus,Mata,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270042?gameHash=47fe15eeff6651f0,6/13/2017
3181,3181,LCK,2017,Summer,Season,LZ,1,0,ROX,31,Khan,Rumble,Cuzz,Khazix,Bdd,Galio,PraY,Ashe,GorillA,Karma,Lindarang,JarvanIV,Mightybear,Graves,Mickey,Orianna,Sangyoon,KogMaw,Key,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270070?gameHash=7ee879488d7bc029,6/13/2017
3182,3182,LCK,2017,Summer,Season,ROX,0,1,LZ,26,Lindarang,Shen,Mightybear,Graves,Mickey,Syndra,Sangyoon,Varus,Key,Thresh,Khan,Kled,Cuzz,Khazix,Bdd,Orianna,PraY,Ashe,GorillA,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270074?gameHash=b64e11122aa10468,6/13/2017
3183,3183,LCK,2017,Summer,Season,MVP,0,1,SKT,40,ADD,JarvanIV,Beyond,Graves,Ian,Orianna,MaHa,Caitlyn,Max,Brand,Huni,Cassiopeia,Peanut,Gragas,Faker,Lucian,Bang,Varus,Wolf,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260087?gameHash=bd159c887933b6f4,6/14/2017
3184,3184,LCK,2017,Summer,Season,EEW,1,0,bbq,35,Helper,Rumble,Malrang,Khazix,Cepted,Jayce,Deul,Ashe,Comeback,Bard,Crazy,Kennen,Bless,LeeSin,Tempt,Cassiopeia,Ghost,Twitch,Totoro,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260109?gameHash=10011e386a989c04,6/14/2017
3185,3185,LCK,2017,Summer,Season,bbq,1,0,EEW,48,Crazy,Renekton,Bless,Gragas,Tempt,Galio,Ghost,Twitch,Totoro,Braum,Helper,JarvanIV,Malrang,LeeSin,Cepted,Taliyah,Deul,Kalista,Comeback,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260140?gameHash=5447bd45083ae81f,6/14/2017
3186,3186,LCK,2017,Summer,Season,EEW,0,1,bbq,31,Helper,Shen,Malrang,LeeSin,Cepted,Orianna,Deul,Caitlyn,Comeback,Blitzcrank,Crazy,JarvanIV,Bless,Gragas,Tempt,Taliyah,Ghost,Xayah,Totoro,Taric,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260143?gameHash=5100f06ef075d699,6/14/2017
3187,3187,LCK,2017,Summer,Season,AFs,1,0,ROX,52,MaRin,Renekton,Spirit,LeeSin,Kuro,Taliyah,Kramer,Caitlyn,TusiN,TahmKench,Lindarang,Shen,Mightybear,Khazix,Mickey,Orianna,Sangyoon,Ashe,Key,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260168?gameHash=ac65ff2778746881,6/15/2017
3188,3188,LCK,2017,Summer,Season,ROX,1,0,AFs,40,Lindarang,JarvanIV,Mightybear,Zac,Mickey,Galio,Sangyoon,KogMaw,Key,Lulu,MaRin,Gragas,Spirit,Khazix,Kuro,Cassiopeia,Kramer,Caitlyn,TusiN,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260172?gameHash=4510b74057606352,6/15/2017
3189,3189,LCK,2017,Summer,Season,AFs,1,0,ROX,40,MaRin,Gragas,Spirit,Elise,Kuro,Viktor,Kramer,Kalista,TusiN,Braum,Lindarang,Renekton,Mightybear,Zac,Mickey,Karma,Sangyoon,Xayah,Key,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260173?gameHash=c5cc7c15ac79ab96,6/15/2017
3190,3190,LCK,2017,Summer,Season,kt,1,0,SSG,37,Smeb,Shen,Score,Zac,Pawn,Leblanc,Deft,Caitlyn,Mata,Karma,CuVee,Kled,Ambition,Gragas,Crown,Orianna,Ruler,Ashe,CoreJJ,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260176?gameHash=7439614efd652609,6/15/2017
3191,3191,LCK,2017,Summer,Season,SSG,1,0,kt,35,CuVee,JarvanIV,Ambition,Zac,Crown,Karma,Ruler,Ashe,CoreJJ,Lulu,Smeb,Fiora,Score,Elise,Pawn,Viktor,Deft,Kalista,Mata,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260182?gameHash=0cbfab2a93352fc2,6/15/2017
3192,3192,LCK,2017,Summer,Season,kt,1,0,SSG,33,Smeb,Renekton,Score,Gragas,Pawn,Galio,Deft,Varus,Mata,Rakan,CuVee,Kennen,Ambition,Elise,Crown,Karma,Ruler,Ashe,CoreJJ,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/260185?gameHash=e6d8f4b12ada8216,6/15/2017
3193,3193,LCK,2017,Summer,Season,MVP,0,1,LZ,30,ADD,Jayce,Beyond,Gragas,Ian,Galio,MaHa,Varus,Max,TahmKench,Khan,Rumble,Cuzz,Zac,Bdd,Lucian,PraY,Caitlyn,GorillA,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270350?gameHash=b3a04e08c99ccab9,6/17/2017
3194,3194,LCK,2017,Summer,Season,LZ,1,0,MVP,38,Khan,Jayce,Cuzz,LeeSin,Bdd,Taliyah,PraY,Varus,GorillA,Thresh,ADD,Rumble,Beyond,Khazix,Ian,Orianna,MaHa,Ashe,Max,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270359?gameHash=f16d191aa4301dfa,6/17/2017
3195,3195,LCK,2017,Summer,Season,JAG,1,0,bbq,37,ikssu,Kled,UmTi,Elise,Kuzan,Leblanc,Teddy,Kalista,SnowFlower,Rakan,Crazy,Renekton,Bless,Gragas,Tempt,Syndra,Ghost,Xayah,Totoro,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270376?gameHash=5f1aca6699df6db9,6/17/2017
3196,3196,LCK,2017,Summer,Season,bbq,0,1,JAG,39,Crazy,JarvanIV,Bless,Gragas,Tempt,Syndra,Ghost,Kalista,Totoro,Braum,ikssu,Rumble,UmTi,LeeSin,Kuzan,Karma,Teddy,Varus,SnowFlower,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270382?gameHash=b062fedb635b9aae,6/17/2017
3197,3197,LCK,2017,Summer,Season,SKT,0,1,AFs,43,Huni,Camille,Peanut,LeeSin,Faker,Galio,Bang,Caitlyn,Wolf,Lulu,MaRin,JarvanIV,Spirit,Elise,Kuro,Malzahar,Kramer,Xayah,TusiN,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270417?gameHash=64b70e69fc2c9456,6/18/2017
3198,3198,LCK,2017,Summer,Season,AFs,0,1,SKT,45,MaRin,Gragas,Spirit,Elise,Kuro,Taliyah,Kramer,Varus,TusiN,Zyra,Untara,JarvanIV,Blank,LeeSin,Faker,Karma,Bang,Xayah,Wolf,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270442?gameHash=07d7a3eb954dabd7,6/18/2017
3199,3199,LCK,2017,Summer,Season,SKT,1,0,AFs,33,Untara,Camille,Blank,Zac,Faker,Orianna,Bang,Xayah,Wolf,Lulu,MaRin,JarvanIV,Spirit,Elise,Kuro,Viktor,Kramer,Kalista,TusiN,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270446?gameHash=36ca3354532f0b86,6/18/2017
3200,3200,LCK,2017,Summer,Season,SSG,1,0,EEW,45,CuVee,JarvanIV,Ambition,Olaf,Crown,Galio,Ruler,Caitlyn,CoreJJ,Lulu,Helper,Renekton,Malrang,LeeSin,Cepted,Viktor,Deul,Varus,Ella,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270449?gameHash=4ac58cd251485c42,6/18/2017
3201,3201,LCK,2017,Summer,Season,EEW,0,1,SSG,43,Helper,Gragas,Malrang,Elise,Cepted,Lucian,Deul,Ashe,Ella,TahmKench,CuVee,Kled,Haru,LeeSin,Crown,Orianna,Ruler,Varus,CoreJJ,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270459?gameHash=3b5adbf513dde4c5,6/18/2017
3202,3202,LCK,2017,Summer,Season,SKT,1,0,JAG,36,Untara,Rumble,Blank,LeeSin,Faker,Taliyah,Bang,Twitch,Wolf,Braum,ikssu,Kled,UmTi,RekSai,Kuzan,Leblanc,Teddy,Xayah,SnowFlower,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270554?gameHash=3c84e6927c96066d,6/20/2017
3203,3203,LCK,2017,Summer,Season,JAG,0,1,SKT,28,ikssu,Rumble,UmTi,RekSai,Kuzan,Galio,Teddy,Kalista,SnowFlower,Braum,Untara,JarvanIV,Blank,LeeSin,Faker,Cassiopeia,Bang,Ashe,Wolf,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270556?gameHash=0959df54eea376e1,6/20/2017
3204,3204,LCK,2017,Summer,Season,LZ,1,0,EEW,36,Khan,Renekton,Cuzz,Khazix,Bdd,Taliyah,PraY,Caitlyn,GorillA,TahmKench,Helper,JarvanIV,Malrang,LeeSin,Cepted,Orianna,Deul,Varus,Ella,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270558?gameHash=129d40b69da6e030,6/20/2017
3205,3205,LCK,2017,Summer,Season,EEW,0,1,LZ,27,Helper,JarvanIV,Malrang,Elise,Cepted,Viktor,Deul,Varus,Ella,TahmKench,Khan,Gragas,Cuzz,Khazix,Bdd,Galio,PraY,Ashe,GorillA,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270577?gameHash=104c653530f16882,6/20/2017
3206,3206,LCK,2017,Summer,Season,bbq,0,1,SSG,32,Crazy,Renekton,Bless,RekSai,Tempt,Leblanc,Ghost,Caitlyn,Totoro,Lulu,CuVee,Kled,Ambition,LeeSin,Crown,Orianna,Ruler,Varus,CoreJJ,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270615?gameHash=d088cc59d903deec,6/21/2017
3207,3207,LCK,2017,Summer,Season,SSG,1,0,bbq,29,CuVee,Renekton,Ambition,Khazix,Crown,Karma,Ruler,Twitch,CoreJJ,TahmKench,Crazy,Kled,Bless,Gragas,Tempt,Leblanc,Ghost,Varus,Totoro,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270619?gameHash=ef7cee8e7633cfda,6/21/2017
3208,3208,LCK,2017,Summer,Season,AFs,1,0,MVP,30,MaRin,Gragas,Spirit,LeeSin,Kuro,Cassiopeia,Kramer,Caitlyn,TusiN,Braum,ADD,Camille,Beyond,Khazix,Ian,Viktor,MaHa,Varus,Max,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270644?gameHash=f1a1579e204bc9b8,6/21/2017
3209,3209,LCK,2017,Summer,Season,MVP,0,1,AFs,39,ADD,Sion,Beyond,RekSai,Ian,Viktor,MaHa,Caitlyn,Max,Thresh,MaRin,Gragas,Spirit,LeeSin,Kuro,Taliyah,Kramer,Xayah,TusiN,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270653?gameHash=00405293fb859241,6/21/2017
3210,3210,LCK,2017,Summer,Season,EEW,0,1,kt,41,Helper,Kled,Comeback,Elise,Cepted,Taliyah,Deul,Ashe,Ella,Karma,Smeb,Rumble,Score,Khazix,Pawn,Orianna,Deft,Xayah,Mata,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270684?gameHash=350f671cf7d11a70,6/22/2017
3211,3211,LCK,2017,Summer,Season,kt,1,0,EEW,31,Smeb,Renekton,Score,Khazix,Pawn,Karma,Deft,KogMaw,Mata,Braum,Helper,JarvanIV,Comeback,LeeSin,Cepted,AurelionSol,Deul,Xayah,Ella,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270696?gameHash=b7157e5efafc382b,6/22/2017
3212,3212,LCK,2017,Summer,Season,ROX,0,1,SKT,48,Lindarang,Renekton,Mightybear,Gragas,Mickey,Galio,Sangyoon,KogMaw,Key,Thresh,Untara,Shen,Blank,LeeSin,Faker,Cassiopeia,Bang,Ashe,Wolf,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/270700?gameHash=4120daff92abf606,6/22/2017
