Champions,ban_pos,TeamBan,Date
Ryze,ban_1,blueBans,2017-01-27
Zyra,ban_1,blueBans,2017-01-28
Syndra,ban_1,blueBans,2017-01-28
Ryze,ban_1,blueBans,2017-01-28
Syndra,ban_1,blueBans,2017-01-28
Zyra,ban_1,blueBans,2017-01-28
Zyra,ban_1,blueBans,2017-01-28
Malzahar,ban_1,blueBans,2017-01-28
Maokai,ban_1,blueBans,2017-01-28
Olaf,ban_1,blueBans,2017-01-28
Ryze,ban_1,blueBans,2017-01-28
Olaf,ban_1,blueBans,2017-01-29
Jayce,ban_1,blueBans,2017-01-28
LeeSin,ban_1,blueBans,2017-01-28
Jayce,ban_1,blueBans,2017-01-29
RekSai,ban_1,blueBans,2017-01-29
Ryze,ban_1,blueBans,2017-01-29
Varus,ban_1,blueBans,2017-01-29
Ryze,ban_1,blueBans,2017-01-29
Varus,ban_1,blueBans,2017-01-29
Ryze,ban_1,blueBans,2017-01-29
Zyra,ban_1,blueBans,2017-01-29
Camille,ban_1,blueBans,2017-01-30
Zyra,ban_1,blueBans,2017-01-29
Zyra,ban_1,blueBans,2017-01-30
Zyra,ban_1,blueBans,2017-01-30
Zyra,ban_1,blueBans,2017-02-03
Ryze,ban_1,blueBans,2017-02-04
Ryze,ban_1,blueBans,2017-02-04
Khazix,ban_1,blueBans,2017-02-04
Ryze,ban_1,blueBans,2017-02-04
Maokai,ban_1,blueBans,2017-02-04
Ryze,ban_1,blueBans,2017-02-04
Ryze,ban_1,blueBans,2017-02-04
Malzahar,ban_1,blueBans,2017-02-04
Zyra,ban_1,blueBans,2017-02-04
Jhin,ban_1,blueBans,2017-02-05
Jayce,ban_1,blueBans,2017-02-05
Syndra,ban_1,blueBans,2017-02-04
Ryze,ban_1,blueBans,2017-02-04
Ryze,ban_1,blueBans,2017-02-05
Maokai,ban_1,blueBans,2017-02-05
Ryze,ban_1,blueBans,2017-02-05
AurelionSol,ban_1,blueBans,2017-02-05
Ryze,ban_1,blueBans,2017-02-05
Zyra,ban_1,blueBans,2017-02-06
Ryze,ban_1,blueBans,2017-02-06
Zyra,ban_1,blueBans,2017-02-05
Ryze,ban_1,blueBans,2017-02-06
Zyra,ban_1,blueBans,2017-02-10
Jayce,ban_1,blueBans,2017-02-11
Graves,ban_1,blueBans,2017-02-11
Ivern,ban_1,blueBans,2017-02-11
Jayce,ban_1,blueBans,2017-02-11
Zyra,ban_1,blueBans,2017-02-11
Maokai,ban_1,blueBans,2017-02-11
Shen,ban_1,blueBans,2017-02-11
Ryze,ban_1,blueBans,2017-02-11
Varus,ban_1,blueBans,2017-02-11
Ryze,ban_1,blueBans,2017-02-11
Jayce,ban_1,blueBans,2017-02-11
Graves,ban_1,blueBans,2017-02-11
Ryze,ban_1,blueBans,2017-02-12
Malzahar,ban_1,blueBans,2017-02-12
Ryze,ban_1,blueBans,2017-02-12
Ivern,ban_1,blueBans,2017-02-12
Khazix,ban_1,blueBans,2017-02-12
Ryze,ban_1,blueBans,2017-02-13
Zyra,ban_1,blueBans,2017-02-13
Ryze,ban_1,blueBans,2017-02-13
Jayce,ban_1,blueBans,2017-02-12
Ryze,ban_1,blueBans,2017-02-12
Varus,ban_1,blueBans,2017-02-17
Ryze,ban_1,blueBans,2017-02-18
Ryze,ban_1,blueBans,2017-02-18
Graves,ban_1,blueBans,2017-02-18
Thresh,ban_1,blueBans,2017-02-18
Jayce,ban_1,blueBans,2017-02-18
Thresh,ban_1,blueBans,2017-02-18
Zed,ban_1,blueBans,2017-02-18
Varus,ban_1,blueBans,2017-02-18
Zed,ban_1,blueBans,2017-02-18
Ryze,ban_1,blueBans,2017-02-18
Malzahar,ban_1,blueBans,2017-02-19
Rengar,ban_1,blueBans,2017-02-19
Khazix,ban_1,blueBans,2017-02-18
Zyra,ban_1,blueBans,2017-02-19
Khazix,ban_1,blueBans,2017-02-19
Malzahar,ban_1,blueBans,2017-02-19
Khazix,ban_1,blueBans,2017-02-19
Syndra,ban_1,blueBans,2017-02-19
Ryze,ban_1,blueBans,2017-02-19
Malzahar,ban_1,blueBans,2017-02-19
Shen,ban_1,blueBans,2017-02-20
Jayce,ban_1,blueBans,2017-02-19
Caitlyn,ban_1,blueBans,2017-02-19
Jayce,ban_1,blueBans,2017-02-20
Shen,ban_1,blueBans,2017-03-03
Shen,ban_1,blueBans,2017-03-04
Shen,ban_1,blueBans,2017-03-04
Malzahar,ban_1,blueBans,2017-03-04
Elise,ban_1,blueBans,2017-03-04
Thresh,ban_1,blueBans,2017-03-04
Cassiopeia,ban_1,blueBans,2017-03-04
Shen,ban_1,blueBans,2017-03-04
Ryze,ban_1,blueBans,2017-03-04
Shen,ban_1,blueBans,2017-03-04
Malzahar,ban_1,blueBans,2017-03-04
Shen,ban_1,blueBans,2017-03-04
Leblanc,ban_1,blueBans,2017-03-05
Graves,ban_1,blueBans,2017-03-04
Olaf,ban_1,blueBans,2017-03-05
Malzahar,ban_1,blueBans,2017-03-05
Leblanc,ban_1,blueBans,2017-03-05
Malzahar,ban_1,blueBans,2017-03-05
Ryze,ban_1,blueBans,2017-03-05
Shen,ban_1,blueBans,2017-03-05
Ryze,ban_1,blueBans,2017-03-05
Shen,ban_1,blueBans,2017-03-05
Leblanc,ban_1,blueBans,2017-03-05
Ryze,ban_1,blueBans,2017-03-05
Ryze,ban_1,blueBans,2017-03-06
Ryze,ban_1,blueBans,2017-03-06
Shen,ban_1,blueBans,2017-03-10
Malzahar,ban_1,blueBans,2017-03-11
Varus,ban_1,blueBans,2017-03-11
Graves,ban_1,blueBans,2017-03-11
Malzahar,ban_1,blueBans,2017-03-11
Shen,ban_1,blueBans,2017-03-11
Ashe,ban_1,blueBans,2017-03-11
Malzahar,ban_1,blueBans,2017-03-11
Ryze,ban_1,blueBans,2017-03-11
Ryze,ban_1,blueBans,2017-03-11
Mordekaiser,ban_1,blueBans,2017-03-11
Malzahar,ban_1,blueBans,2017-03-11
Ryze,ban_1,blueBans,2017-03-12
Malzahar,ban_1,blueBans,2017-03-12
Malzahar,ban_1,blueBans,2017-03-12
Malzahar,ban_1,blueBans,2017-03-12
Camille,ban_1,blueBans,2017-03-12
Shen,ban_1,blueBans,2017-03-12
Camille,ban_1,blueBans,2017-03-12
Ryze,ban_1,blueBans,2017-03-12
Shen,ban_1,blueBans,2017-03-13
Ryze,ban_1,blueBans,2017-03-13
Shen,ban_1,blueBans,2017-03-12
Ryze,ban_1,blueBans,2017-03-13
Shen,ban_1,blueBans,2017-03-13
Rumble,ban_1,blueBans,2017-03-17
Elise,ban_1,blueBans,2017-03-17
Thresh,ban_1,blueBans,2017-03-18
Graves,ban_1,blueBans,2017-03-18
Malzahar,ban_1,blueBans,2017-03-18
Malzahar,ban_1,blueBans,2017-03-18
Shen,ban_1,blueBans,2017-03-18
Rengar,ban_1,blueBans,2017-03-18
Talon,ban_1,blueBans,2017-03-18
Graves,ban_1,blueBans,2017-03-18
Malzahar,ban_1,blueBans,2017-03-18
Ashe,ban_1,blueBans,2017-03-18
Shen,ban_1,blueBans,2017-03-19
Olaf,ban_1,blueBans,2017-03-18
Camille,ban_1,blueBans,2017-03-19
Malzahar,ban_1,blueBans,2017-03-19
Camille,ban_1,blueBans,2017-03-19
Graves,ban_1,blueBans,2017-03-19
Shen,ban_1,blueBans,2017-03-19
Malzahar,ban_1,blueBans,2017-03-19
Shen,ban_1,blueBans,2017-03-19
Rengar,ban_1,blueBans,2017-03-19
Malzahar,ban_1,blueBans,2017-03-19
Rengar,ban_1,blueBans,2017-03-19
Shen,ban_1,blueBans,2017-03-24
Shen,ban_1,blueBans,2017-03-25
Rengar,ban_1,blueBans,2017-03-25
Rumble,ban_1,blueBans,2017-03-25
Shen,ban_1,blueBans,2017-03-25
Caitlyn,ban_1,blueBans,2017-03-25
Shen,ban_1,blueBans,2017-03-25
Shen,ban_1,blueBans,2017-03-25
Shen,ban_1,blueBans,2017-03-25
Shen,ban_1,blueBans,2017-03-25
Rengar,ban_1,blueBans,2017-03-25
Rumble,ban_1,blueBans,2017-03-25
Rengar,ban_1,blueBans,2017-03-25
Rumble,ban_1,blueBans,2017-03-26
Shen,ban_1,blueBans,2017-03-26
Camille,ban_1,blueBans,2017-03-26
Caitlyn,ban_1,blueBans,2017-03-26
Lulu,ban_1,blueBans,2017-03-26
Lucian,ban_1,blueBans,2017-03-26
Shen,ban_1,blueBans,2017-03-26
Taliyah,ban_1,blueBans,2017-03-27
Ziggs,ban_1,blueBans,2017-03-26
Rengar,ban_1,blueBans,2017-03-27
Ziggs,ban_1,blueBans,2017-03-27
Leblanc,ban_1,blueBans,2017-04-08
LeeSin,ban_1,blueBans,2017-04-08
Leblanc,ban_1,blueBans,2017-04-09
Shen,ban_1,blueBans,2017-04-09
Malzahar,ban_1,blueBans,2017-04-09
Camille,ban_1,blueBans,2017-04-09
AurelionSol,ban_1,blueBans,2017-04-09
Malzahar,ban_1,blueBans,2017-04-10
LeeSin,ban_1,blueBans,2017-04-15
Leblanc,ban_1,blueBans,2017-04-15
LeeSin,ban_1,blueBans,2017-04-15
Leblanc,ban_1,blueBans,2017-04-16
Leblanc,ban_1,blueBans,2017-04-16
Camille,ban_1,blueBans,2017-04-16
Leblanc,ban_1,blueBans,2017-04-22
Leblanc,ban_1,blueBans,2017-04-22
Leblanc,ban_1,blueBans,2017-04-22
Leblanc,ban_1,blueBans,2017-04-22
Malzahar,ban_1,blueBans,2017-04-23
Rengar,ban_1,blueBans,2017-04-23
Leblanc,ban_1,blueBans,2017-04-23
Rumble,ban_1,blueBans,2017-04-23
Leblanc,ban_1,blueBans,2017-04-23
Rumble,ban_1,blueBans,2017-04-24
Shen,ban_1,blueBans,2017-06-02
Elise,ban_1,blueBans,2017-06-03
Shen,ban_1,blueBans,2017-06-03
Ivern,ban_1,blueBans,2017-06-03
Kennen,ban_1,blueBans,2017-06-03
Ivern,ban_1,blueBans,2017-06-03
Olaf,ban_1,blueBans,2017-06-03
LeeSin,ban_1,blueBans,2017-06-03
Galio,ban_1,blueBans,2017-06-03
Leblanc,ban_1,blueBans,2017-06-03
Leblanc,ban_1,blueBans,2017-06-03
Shen,ban_1,blueBans,2017-06-04
Caitlyn,ban_1,blueBans,2017-06-03
Kennen,ban_1,blueBans,2017-06-03
Caitlyn,ban_1,blueBans,2017-06-04
Leblanc,ban_1,blueBans,2017-06-04
Leblanc,ban_1,blueBans,2017-06-04
Kled,ban_1,blueBans,2017-06-04
LeeSin,ban_1,blueBans,2017-06-04
Kled,ban_1,blueBans,2017-06-04
Shen,ban_1,blueBans,2017-06-04
Leblanc,ban_1,blueBans,2017-06-04
Ivern,ban_1,blueBans,2017-06-05
Shen,ban_1,blueBans,2017-06-05
Rakan,ban_1,blueBans,2017-06-09
Shen,ban_1,blueBans,2017-06-10
Taliyah,ban_1,blueBans,2017-06-10
Leblanc,ban_1,blueBans,2017-06-10
Leblanc,ban_1,blueBans,2017-06-10
Leblanc,ban_1,blueBans,2017-06-10
Leblanc,ban_1,blueBans,2017-06-10
AurelionSol,ban_1,blueBans,2017-06-10
Leblanc,ban_1,blueBans,2017-06-10
AurelionSol,ban_1,blueBans,2017-06-10
Leblanc,ban_1,blueBans,2017-06-11
Shen,ban_1,blueBans,2017-06-11
Leblanc,ban_1,blueBans,2017-06-11
Olaf,ban_1,blueBans,2017-06-11
LeeSin,ban_1,blueBans,2017-06-11
Olaf,ban_1,blueBans,2017-06-11
Zed,ban_1,blueBans,2017-06-11
Leblanc,ban_1,blueBans,2017-06-11
Leblanc,ban_1,blueBans,2017-06-11
LeeSin,ban_1,blueBans,2017-06-11
Leblanc,ban_1,blueBans,2017-06-11
Leblanc,ban_1,blueBans,2017-06-11
Leblanc,ban_1,blueBans,2017-06-12
Leblanc,ban_1,blueBans,2017-06-12
Kennen,ban_1,blueBans,2017-06-12
Galio,ban_1,blueBans,2017-06-12
Olaf,ban_1,blueBans,2017-06-16
Thresh,ban_1,blueBans,2017-06-17
Leblanc,ban_1,blueBans,2017-06-17
Kassadin,ban_1,blueBans,2017-06-17
LeeSin,ban_1,blueBans,2017-06-17
Leblanc,ban_1,blueBans,2017-06-17
LeeSin,ban_1,blueBans,2017-06-17
Caitlyn,ban_1,blueBans,2017-06-17
Leblanc,ban_1,blueBans,2017-06-17
AurelionSol,ban_1,blueBans,2017-06-17
Leblanc,ban_1,blueBans,2017-06-18
AurelionSol,ban_1,blueBans,2017-06-18
Kennen,ban_1,blueBans,2017-06-18
Leblanc,ban_1,blueBans,2017-06-18
Kennen,ban_1,blueBans,2017-06-18
Leblanc,ban_1,blueBans,2017-06-18
Leblanc,ban_1,blueBans,2017-06-18
AurelionSol,ban_1,blueBans,2017-06-18
Shen,ban_1,blueBans,2017-06-18
AurelionSol,ban_1,blueBans,2017-06-18
Leblanc,ban_1,blueBans,2017-06-18
Caitlyn,ban_1,blueBans,2017-06-18
Leblanc,ban_1,blueBans,2017-06-18
Kassadin,ban_1,blueBans,2017-06-19
Leblanc,ban_1,blueBans,2017-06-19
AurelionSol,ban_1,blueBans,2017-06-23
Leblanc,ban_1,blueBans,2017-06-24
Elise,ban_1,blueBans,2017-06-24
Kennen,ban_1,blueBans,2017-06-24
Leblanc,ban_1,blueBans,2017-06-24
Leblanc,ban_1,blueBans,2017-06-24
Kennen,ban_1,blueBans,2017-06-24
Leblanc,ban_1,blueBans,2017-06-24
Kennen,ban_1,blueBans,2017-06-24
Shen,ban_1,blueBans,2017-06-24
Kassadin,ban_1,blueBans,2017-06-24
Fiora,ban_1,blueBans,2017-06-24
Leblanc,ban_1,blueBans,2017-06-25
Cassiopeia,ban_1,blueBans,2017-06-25
Leblanc,ban_1,blueBans,2017-06-25
LeeSin,ban_1,blueBans,2017-06-25
Kassadin,ban_1,blueBans,2017-06-25
Olaf,ban_1,blueBans,2017-06-25
Kassadin,ban_1,blueBans,2017-06-25
Shen,ban_1,blueBans,2017-06-25
Leblanc,ban_1,blueBans,2017-06-25
Shen,ban_1,blueBans,2017-06-26
Elise,ban_1,blueBans,2017-06-25
Rumble,ban_1,blueBans,2017-06-26
Elise,ban_1,blueBans,2017-06-26
Leblanc,ban_1,blueBans,2017-06-30
Leblanc,ban_1,blueBans,2017-07-01
Leblanc,ban_1,blueBans,2017-07-01
Shen,ban_1,blueBans,2017-07-01
Leblanc,ban_1,blueBans,2017-07-01
Shen,ban_1,blueBans,2017-07-01
Gragas,ban_1,blueBans,2017-07-01
Leblanc,ban_1,blueBans,2017-07-01
Leblanc,ban_1,blueBans,2017-07-01
Leblanc,ban_1,blueBans,2017-07-01
Leblanc,ban_1,blueBans,2017-07-01
Kassadin,ban_1,blueBans,2017-07-01
Fiora,ban_1,blueBans,2017-07-02
Corki,ban_1,blueBans,2017-07-02
Olaf,ban_1,blueBans,2017-07-01
Kennen,ban_1,blueBans,2017-07-02
Olaf,ban_1,blueBans,2017-07-02
Gragas,ban_1,blueBans,2017-07-02
Leblanc,ban_1,blueBans,2017-07-02
Olaf,ban_1,blueBans,2017-07-02
Lucian,ban_1,blueBans,2017-07-02
Kassadin,ban_1,blueBans,2017-07-02
Kassadin,ban_1,blueBans,2017-07-02
Leblanc,ban_1,blueBans,2017-07-02
Leblanc,ban_1,blueBans,2017-07-03
Leblanc,ban_1,blueBans,2017-07-03
AurelionSol,ban_1,blueBans,2017-07-02
Olaf,ban_1,blueBans,2017-07-03
Leblanc,ban_1,blueBans,2017-07-14
AurelionSol,ban_1,blueBans,2017-07-15
Kennen,ban_1,blueBans,2017-07-15
Gragas,ban_1,blueBans,2017-07-15
Nidalee,ban_1,blueBans,2017-07-15
Syndra,ban_1,blueBans,2017-07-15
Leblanc,ban_1,blueBans,2017-07-15
AurelionSol,ban_1,blueBans,2017-07-15
Leblanc,ban_1,blueBans,2017-07-15
Kalista,ban_1,blueBans,2017-07-15
Elise,ban_1,blueBans,2017-07-15
Kassadin,ban_1,blueBans,2017-07-16
Leblanc,ban_1,blueBans,2017-07-16
Orianna,ban_1,blueBans,2017-07-16
Leblanc,ban_1,blueBans,2017-07-16
Leblanc,ban_1,blueBans,2017-07-16
Kassadin,ban_1,blueBans,2017-07-16
Leblanc,ban_1,blueBans,2017-07-16
Leblanc,ban_1,blueBans,2017-07-16
Syndra,ban_1,blueBans,2017-07-17
Leblanc,ban_1,blueBans,2017-07-16
Leblanc,ban_1,blueBans,2017-07-17
Gragas,ban_1,blueBans,2017-07-17
Leblanc,ban_1,blueBans,2017-07-21
Leblanc,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Rumble,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Talon,ban_1,blueBans,2017-07-22
AurelionSol,ban_1,blueBans,2017-07-22
Elise,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Elise,ban_1,blueBans,2017-07-23
Kalista,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-22
Leblanc,ban_1,blueBans,2017-07-23
Leblanc,ban_1,blueBans,2017-07-23
Leblanc,ban_1,blueBans,2017-07-23
Jax,ban_1,blueBans,2017-07-23
Talon,ban_1,blueBans,2017-07-23
Thresh,ban_1,blueBans,2017-07-23
Thresh,ban_1,blueBans,2017-07-23
AurelionSol,ban_1,blueBans,2017-07-24
Corki,ban_1,blueBans,2017-07-24
Leblanc,ban_1,blueBans,2017-07-23
Thresh,ban_1,blueBans,2017-07-24
Rumble,ban_1,blueBans,2017-07-24
Leblanc,ban_1,blueBans,2017-07-28
Kalista,ban_1,blueBans,2017-07-29
Leblanc,ban_1,blueBans,2017-07-29
Gnar,ban_1,blueBans,2017-07-29
Galio,ban_1,blueBans,2017-07-29
Leblanc,ban_1,blueBans,2017-07-29
AurelionSol,ban_1,blueBans,2017-07-29
Thresh,ban_1,blueBans,2017-07-29
Leblanc,ban_1,blueBans,2017-07-29
Nunu,ban_1,blueBans,2017-07-29
Leblanc,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-29
Leblanc,ban_1,blueBans,2017-07-29
Thresh,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-30
Elise,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-30
AurelionSol,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-30
Thresh,ban_1,blueBans,2017-07-31
Thresh,ban_1,blueBans,2017-07-30
Leblanc,ban_1,blueBans,2017-07-31
Leblanc,ban_1,blueBans,2017-07-31
Leblanc,ban_1,blueBans,2017-08-04
Leblanc,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Syndra,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Thresh,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Elise,ban_1,blueBans,2017-08-05
Leblanc,ban_1,blueBans,2017-08-05
Elise,ban_1,blueBans,2017-08-06
Leblanc,ban_1,blueBans,2017-08-06
Leblanc,ban_1,blueBans,2017-08-06
Leblanc,ban_1,blueBans,2017-08-06
Leblanc,ban_1,blueBans,2017-08-06
Leblanc,ban_1,blueBans,2017-08-06
AurelionSol,ban_1,blueBans,2017-08-06
Syndra,ban_1,blueBans,2017-08-06
Leblanc,ban_1,blueBans,2017-08-06
JarvanIV,ban_1,blueBans,2017-08-07
Leblanc,ban_1,blueBans,2017-08-19
Leblanc,ban_1,blueBans,2017-08-19
Leblanc,ban_1,blueBans,2017-08-19
Cassiopeia,ban_1,blueBans,2017-08-19
JarvanIV,ban_1,blueBans,2017-08-20
JarvanIV,ban_1,blueBans,2017-08-20
JarvanIV,ban_1,blueBans,2017-08-21
Lucian,ban_1,blueBans,2017-08-21
Taliyah,ban_1,blueBans,2017-08-21
JarvanIV,ban_1,blueBans,2017-08-26
AurelionSol,ban_1,blueBans,2017-08-26
AurelionSol,ban_1,blueBans,2017-08-26
Twitch,ban_1,blueBans,2017-08-27
Leblanc,ban_1,blueBans,2017-08-27
Leblanc,ban_1,blueBans,2017-08-27
Leblanc,ban_1,blueBans,2017-08-28
AurelionSol,ban_1,blueBans,2017-02-09
Maokai,ban_1,blueBans,2017-02-09
AurelionSol,ban_1,blueBans,2017-02-09
Cassiopeia,ban_1,blueBans,2017-03-09
Syndra,ban_1,blueBans,2017-03-09
Cassiopeia,ban_1,blueBans,2017-03-09
Orianna,ban_1,blueBans,2017-04-09
Cassiopeia,ban_1,blueBans,2017-09-08
Cassiopeia,ban_1,blueBans,2017-09-08
Leblanc,ban_1,blueBans,2017-09-08
Gnar,ban_1,blueBans,2017-09-09
Tristana,ban_1,blueBans,2017-09-09
Galio,ban_1,blueBans,2017-09-09
Sejuani,ban_1,blueBans,2017-10-09
AurelionSol,ban_1,blueBans,2017-09-10
Maokai,ban_1,blueBans,2017-09-10
AurelionSol,ban_1,blueBans,2017-09-10
JarvanIV,ban_1,blueBans,2017-09-10
Zed,ban_1,blueBans,2015-01-22
LeeSin,ban_1,blueBans,2015-01-22
LeeSin,ban_1,blueBans,2015-01-22
Irelia,ban_1,blueBans,2015-01-22
Thresh,ban_1,blueBans,2015-01-22
Azir,ban_1,blueBans,2015-01-23
Cassiopeia,ban_1,blueBans,2015-01-23
Cassiopeia,ban_1,blueBans,2015-01-23
LeeSin,ban_1,blueBans,2015-01-23
Janna,ban_1,blueBans,2015-01-23
Gnar,ban_1,blueBans,2015-01-29
Xerath,ban_1,blueBans,2015-01-29
LeeSin,ban_1,blueBans,2015-01-29
Cassiopeia,ban_1,blueBans,2015-01-29
Cassiopeia,ban_1,blueBans,2015-01-29
Rengar,ban_1,blueBans,2015-01-30
LeeSin,ban_1,blueBans,2015-01-30
Zed,ban_1,blueBans,2015-01-30
Cassiopeia,ban_1,blueBans,2015-01-30
Azir,ban_1,blueBans,2015-01-30
Kassadin,ban_1,blueBans,2015-02-05
Azir,ban_1,blueBans,2015-02-05
Kassadin,ban_1,blueBans,2015-02-05
Jax,ban_1,blueBans,2015-02-05
Graves,ban_1,blueBans,2015-02-05
Jax,ban_1,blueBans,2015-02-06
Sivir,ban_1,blueBans,2015-02-06
Sivir,ban_1,blueBans,2015-02-06
Zed,ban_1,blueBans,2015-02-06
Zed,ban_1,blueBans,2015-02-06
Graves,ban_1,blueBans,2015-02-12
Nidalee,ban_1,blueBans,2015-02-12
Azir,ban_1,blueBans,2015-02-12
Zed,ban_1,blueBans,2015-02-12
Azir,ban_1,blueBans,2015-02-12
Nidalee,ban_1,blueBans,2015-02-13
Jax,ban_1,blueBans,2015-02-13
Irelia,ban_1,blueBans,2015-02-13
Leblanc,ban_1,blueBans,2015-02-13
Azir,ban_1,blueBans,2015-02-13
Cassiopeia,ban_1,blueBans,2015-02-19
Jax,ban_1,blueBans,2015-02-19
Kennen,ban_1,blueBans,2015-02-19
Leblanc,ban_1,blueBans,2015-02-19
Zed,ban_1,blueBans,2015-02-19
Nidalee,ban_1,blueBans,2015-02-20
Kassadin,ban_1,blueBans,2015-02-20
Leblanc,ban_1,blueBans,2015-02-20
Cassiopeia,ban_1,blueBans,2015-02-20
Zed,ban_1,blueBans,2015-02-20
Rengar,ban_1,blueBans,2015-02-26
Zed,ban_1,blueBans,2015-02-26
Sivir,ban_1,blueBans,2015-02-26
Nidalee,ban_1,blueBans,2015-02-26
Draven,ban_1,blueBans,2015-02-26
Xerath,ban_1,blueBans,2015-02-27
Annie,ban_1,blueBans,2015-02-27
Kassadin,ban_1,blueBans,2015-02-27
Lissandra,ban_1,blueBans,2015-02-27
Zed,ban_1,blueBans,2015-02-27
Jax,ban_1,blueBans,2015-03-05
Nidalee,ban_1,blueBans,2015-03-05
Irelia,ban_1,blueBans,2015-03-05
Lissandra,ban_1,blueBans,2015-03-05
Cassiopeia,ban_1,blueBans,2015-03-05
Annie,ban_1,blueBans,2015-03-06
Nidalee,ban_1,blueBans,2015-03-06
Nidalee,ban_1,blueBans,2015-03-06
Draven,ban_1,blueBans,2015-03-06
Jax,ban_1,blueBans,2015-03-06
Leona,ban_1,blueBans,2015-03-19
Rumble,ban_1,blueBans,2015-03-19
Leblanc,ban_1,blueBans,2015-03-19
Sivir,ban_1,blueBans,2015-03-19
Zed,ban_1,blueBans,2015-03-19
Thresh,ban_1,blueBans,2015-03-20
Zed,ban_1,blueBans,2015-03-20
Cassiopeia,ban_1,blueBans,2015-03-20
Zed,ban_1,blueBans,2015-03-20
Annie,ban_1,blueBans,2015-03-20
Leblanc,ban_1,blueBans,2015-03-26
Rumble,ban_1,blueBans,2015-03-26
Nidalee,ban_1,blueBans,2015-03-26
Karthus,ban_1,blueBans,2015-03-26
Morgana,ban_1,blueBans,2015-03-26
Leblanc,ban_1,blueBans,2015-03-27
Maokai,ban_1,blueBans,2015-03-27
Lucian,ban_1,blueBans,2015-03-27
Thresh,ban_1,blueBans,2015-03-27
Cassiopeia,ban_1,blueBans,2015-03-27
TwistedFate,ban_1,blueBans,2015-03-27
Rumble,ban_1,blueBans,2015-05-28
Lulu,ban_1,blueBans,2015-05-28
Kalista,ban_1,blueBans,2015-05-28
Urgot,ban_1,blueBans,2015-05-28
Leblanc,ban_1,blueBans,2015-05-28
Ashe,ban_1,blueBans,2015-05-29
Cassiopeia,ban_1,blueBans,2015-05-29
Gragas,ban_1,blueBans,2015-05-29
Urgot,ban_1,blueBans,2015-05-29
Cassiopeia,ban_1,blueBans,2015-05-29
RekSai,ban_1,blueBans,2015-06-04
Lulu,ban_1,blueBans,2015-06-04
Viktor,ban_1,blueBans,2015-06-04
Alistar,ban_1,blueBans,2015-06-04
Draven,ban_1,blueBans,2015-06-04
Rumble,ban_1,blueBans,2015-06-05
Kalista,ban_1,blueBans,2015-06-05
Lulu,ban_1,blueBans,2015-06-05
Urgot,ban_1,blueBans,2015-06-05
Cassiopeia,ban_1,blueBans,2015-06-05
KogMaw,ban_1,blueBans,2015-06-11
Gragas,ban_1,blueBans,2015-06-11
Ryze,ban_1,blueBans,2015-06-11
Vladimir,ban_1,blueBans,2015-06-11
Leblanc,ban_1,blueBans,2015-06-11
Jax,ban_1,blueBans,2015-06-12
Kalista,ban_1,blueBans,2015-06-12
Draven,ban_1,blueBans,2015-06-12
Leblanc,ban_1,blueBans,2015-06-12
Kalista,ban_1,blueBans,2015-06-12
Gragas,ban_1,blueBans,2015-06-18
Azir,ban_1,blueBans,2015-06-18
Rumble,ban_1,blueBans,2015-06-18
KogMaw,ban_1,blueBans,2015-06-18
Fizz,ban_1,blueBans,2015-06-18
Gragas,ban_1,blueBans,2015-06-19
Jax,ban_1,blueBans,2015-06-19
Hecarim,ban_1,blueBans,2015-06-19
Morgana,ban_1,blueBans,2015-06-19
Ryze,ban_1,blueBans,2015-06-19
Draven,ban_1,blueBans,2015-06-25
Jax,ban_1,blueBans,2015-06-25
Fizz,ban_1,blueBans,2015-06-25
Thresh,ban_1,blueBans,2015-06-25
Cassiopeia,ban_1,blueBans,2015-06-25
Fizz,ban_1,blueBans,2015-06-26
Morgana,ban_1,blueBans,2015-06-26
Vladimir,ban_1,blueBans,2015-06-26
Vladimir,ban_1,blueBans,2015-06-26
Cassiopeia,ban_1,blueBans,2015-06-26
Kalista,ban_1,blueBans,2015-07-02
Lulu,ban_1,blueBans,2015-07-02
Jayce,ban_1,blueBans,2015-07-02
Kalista,ban_1,blueBans,2015-07-02
